CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
843873378,12/27/2015,21:30:00,12/28/2015,8:20:00,12/28/2015,351,CRIMINAL MISCHIEF & RELATED OF,254,MISCHIEF  CRIMINAL 4  OF MOTOR,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,70,FRONT OF,STREET,,,996198,175297,40.64782657,-73.95694524,(40.647826569 / -73.956945239)
111421015,12/27/2015,21:30:00,12/28/2015,7:50:00,12/28/2015,351,CRIMINAL MISCHIEF & RELATED OF,254,MISCHIEF  CRIMINAL 4  OF MOTOR,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,70,FRONT OF,STREET,,,996198,175297,40.64782657,-73.95694524,(40.647826569 / -73.956945239)
618306944,12/30/2015,22:20:00,12/30/2015,22:40:00,12/31/2015,106,FELONY ASSAULT,106,ASSAULT 2 1 PEACE OFFICER,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,72,FRONT OF,STREET,,,979695,175314,40.64788012,-74.016416,(40.647880118 / -74.016416003)
600009221,12/26/2015,2:20:00,12/26/2015,2:33:00,12/26/2015,106,FELONY ASSAULT,109,ASSAULT 2 1 UNCLASSIFIED,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,72,FRONT OF,RESIDENCE - APT. HOUSE,,,991277,175316,40.64788399,-73.97467869,(40.647883992 / -73.974678694)
466423624,12/26/2015,13:45:00,,,12/26/2015,121,CRIMINAL MISCHIEF & RELATED OF,269,MISCHIEF CRIMINAL     UNCL 2ND,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,72,INSIDE,RESIDENCE - APT. HOUSE,,,984692,175339,40.6479499,-73.99840863,(40.647949898 / -73.998408634)
949254709,12/30/2015,21:00:00,12/30/2015,21:07:00,12/31/2015,351,CRIMINAL MISCHIEF & RELATED OF,259,CRIMINAL MISCHIEF UNCLASSIFIED 4,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,70,INSIDE,RESIDENCE - APT. HOUSE,,,992717,175342,40.6479541,-73.96948943,(40.647954097 / -73.969489426)
134533730,12/30/2015,19:30:00,12/30/2015,20:00:00,12/30/2015,341,PETIT LARCENY,338,LARCENY PETIT FROM BUILDING UN,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,70,INSIDE,RESIDENCE - APT. HOUSE,,,992717,175342,40.6479541,-73.96948943,(40.647954097 / -73.969489426)
610011470,12/27/2015,9:35:00,12/27/2015,9:55:00,12/27/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,67,INSIDE,RESIDENCE - APT. HOUSE,,,997157,175351,40.64797344,-73.95348925,(40.647973442 / -73.953489252)
421106722,12/25/2015,23:33:00,12/25/2015,23:34:00,12/26/2015,121,CRIMINAL MISCHIEF & RELATED OF,269,MISCHIEF CRIMINAL     UNCL 2ND,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,67,INSIDE,RESIDENCE - APT. HOUSE,,,997157,175351,40.64797344,-73.95348925,(40.647973442 / -73.953489252)
504861702,12/25/2015,10:00:00,12/25/2015,20:00:00,12/28/2015,341,PETIT LARCENY,338,LARCENY PETIT FROM BUILDING UN,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,RESIDENCE-HOUSE,,,1017334,175394,40.64803908,-73.88077845,(40.648039079 / -73.880778446)
899203817,11/2/2015,8:00:00,11/2/2015,12:00:00,12/28/2015,109,GRAND LARCENY,403,LARCENY GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,RESIDENCE - APT. HOUSE,,,1017334,175394,40.64803908,-73.88077845,(40.648039079 / -73.880778446)
983052149,12/15/2015,2:30:00,12/15/2015,3:00:00,12/30/2015,341,PETIT LARCENY,338,LARCENY PETIT FROM BUILDING UN,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,67,INSIDE,RESIDENCE - APT. HOUSE,,,999132,175384,40.64806092,-73.94637199,(40.648060922 / -73.946371991)
762208312,12/21/2015,15:11:00,,,12/29/2015,341,PETIT LARCENY,338,LARCENY PETIT FROM BUILDING UN,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,67,INSIDE,RESIDENCE - APT. HOUSE,,,999132,175384,40.64806092,-73.94637199,(40.648060922 / -73.946371991)
706506690,12/25/2015,4:30:00,12/25/2015,4:35:00,12/25/2015,105,ROBBERY,397,ROBBERY OPEN AREA UNCLASSIFIED,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,72,,STREET,,,981245,175414,40.64815526,-74.01083041,(40.648155257 / -74.010830412)
278883002,12/28/2015,18:00:00,12/28/2015,18:20:00,12/28/2015,341,PETIT LARCENY,333,LARCENY PETIT FROM STORE-SHOPL,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,70,INSIDE,CLOTHING/BOUTIQUE,,,995848,175418,40.64815915,-73.9582063,(40.648159153 / -73.958206302)
160944286,12/30/2015,15:00:00,,,12/30/2015,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,72,FRONT OF,STREET,,,983760,175417,40.64816399,-74.00176723,(40.648163988 / -74.001767232)
266252994,12/27/2015,18:30:00,12/27/2015,18:38:00,12/30/2015,344,ASSAULT 3 & RELATED OFFENSES,114,OBSTR BREATH/CIRCUL,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BROOKLYN,69,INSIDE,RESIDENCE - PUBLIC HOUSING,,,1013756,175466,40.64824935,-73.89367196,(40.648249346 / -73.89367196)
471989363,12/31/2015,20:30:00,12/31/2015,20:35:00,12/31/2015,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,120,INSIDE,RESIDENCE-HOUSE,,,960506,175491,40.64833528,-74.08556676,(40.648335283 / -74.085566761)
294393422,12/30/2015,12:45:00,12/30/2015,12:50:00,12/30/2015,235,DANGEROUS DRUGS,567,MARIJUANA  POSSESSION 4 & 5,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,67,,STREET,,,1004752,175522,40.64842848,-73.92611909,(40.648428475 / -73.926119093)
144559455,12/31/2015,2:30:00,12/31/2015,7:00:00,12/31/2015,110,GRAND LARCENY OF MOTOR VEHICLE,451,LARCENY GRAND OF MOTORCYCLE,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,72,FRONT OF,RESIDENCE-HOUSE,,,979857,175516,40.64843465,-74.01583235,(40.648434646 / -74.015832345)
477382314,12/23/2015,8:00:00,12/31/2015,16:30:00,12/31/2015,341,PETIT LARCENY,338,LARCENY PETIT FROM BUILDING UN,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,72,INSIDE,RESIDENCE - APT. HOUSE,,,991247,175519,40.64844121,-73.97478659,(40.648441207 / -73.974786593)
445181345,12/24/2015,10:45:00,12/24/2015,10:50:00,12/24/2015,107,BURGLARY,221,BURGLARY RESIDENCE DAY,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,72,INSIDE,RESIDENCE - APT. HOUSE,,,991247,175519,40.64844121,-73.97478659,(40.648441207 / -73.974786593)
253035199,12/24/2015,13:20:00,12/24/2015,13:30:00,12/24/2015,109,GRAND LARCENY,439,LARCENY GRAND FROM OPEN AREAS  UNATTENDED,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,,OTHER,,,1016880,175543,40.64844974,-73.88241378,(40.648449736 / -73.882413778)
480392748,10/14/2015,12:00:00,10/15/2015,12:00:00,12/30/2015,341,PETIT LARCENY,349,LARCENY PETIT OF LICENSE PLATE,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,70,FRONT OF,STREET,,,994682,175529,40.64846528,-73.96240799,(40.648465275 / -73.962407986)
848135863,12/24/2015,15:08:00,12/24/2015,15:14:00,12/24/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,72,,STREET,,,982357,175530,40.64847396,-74.00682319,(40.64847396 / -74.006823186)
153175982,12/22/2015,17:30:00,,,12/23/2015,113,FORGERY,723,FORGERY DRIVERS LICENSE,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,67,INSIDE,GROCERY/BODEGA,,,998311,175558,40.64853986,-73.94933022,(40.648539856 / -73.94933022)
187222003,12/29/2015,22:30:00,12/30/2015,9:00:00,12/30/2015,351,CRIMINAL MISCHIEF & RELATED OF,254,MISCHIEF  CRIMINAL 4  OF MOTOR,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,72,FRONT OF,STREET,,,991079,175563,40.64856211,-73.97539196,(40.648562108 / -73.975391964)
288471036,12/23/2015,8:40:00,12/23/2015,9:00:00,12/23/2015,578,HARRASSMENT 2,638,HARASSMENT SUBD 3 4 5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,69,FRONT OF,OTHER,,,1010576,175629,40.64870677,-73.90513094,(40.648706769 / -73.905130941)
321900418,11/19/2015,18:00:00,12/26/2015,16:00:00,12/27/2015,340,FRAUDS,718,FRAUD UNCLASSIFIED-MISDEMEANOR,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,72,INSIDE,RESIDENCE-HOUSE,,,991982,175617,40.64870958,-73.97213779,(40.648709584 / -73.972137787)
146175585,12/28/2015,22:40:00,,,12/28/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,72,INSIDE,RESIDENCE - APT. HOUSE,,,983921,175619,40.64871844,-74.00118705,(40.648718442 / -74.001187054)
899604488,12/27/2015,0:15:00,12/27/2015,0:15:00,12/27/2015,578,HARRASSMENT 2,638,HARASSMENT SUBD 3 4 5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,72,INSIDE,RESIDENCE - APT. HOUSE,,,983921,175619,40.64871844,-74.00118705,(40.648718442 / -74.001187054)
818827001,12/24/2015,14:48:00,12/24/2015,14:58:00,12/24/2015,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,69,INSIDE,OTHER,,,1012374,175670,40.64881378,-73.89865136,(40.648813779 / -73.898651359)
201080871,12/29/2015,21:25:00,12/30/2015,9:15:00,12/30/2015,341,PETIT LARCENY,321,LARCENY PETIT FROM AUTO,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,72,,STREET,,,980501,175672,40.64886313,-74.01351167,(40.648863128 / -74.013511671)
570072553,12/31/2015,11:30:00,,,12/31/2015,105,ROBBERY,397,ROBBERY OPEN AREA UNCLASSIFIED,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,FRONT OF,STREET,,,1016709,175702,40.64888679,-73.88302924,(40.648886785 / -73.88302924)
363506123,12/31/2015,1:35:00,12/31/2015,1:35:00,12/31/2015,113,FORGERY,729,FORGERY ETC. UNCLASSIFIED-FELO,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,69,,STREET,,,1014066,175710,40.64891804,-73.89255375,(40.648918035 / -73.892553749)
103837071,12/31/2015,18:30:00,12/31/2015,20:00:00,12/31/2015,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,67,,OTHER,,,998299,175701,40.64893238,-73.94937317,(40.648932379 / -73.949373166)
286719797,12/25/2015,2:40:00,,,12/25/2015,578,HARRASSMENT 2,637,HARASSMENT SUBD 1 CIVILIAN,COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,RESIDENCE - APT. HOUSE,,,1016177,175721,40.64894087,-73.88494631,(40.648940869 / -73.884946311)
236140406,12/27/2015,15:53:00,,,12/27/2015,344,ASSAULT 3 & RELATED OFFENSES,113,MENACING UNCLASSIFIED,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,72,INSIDE,STREET,,,980019,175721,40.64899741,-74.01524868,(40.648997405 / -74.01524868)
195438266,12/28/2015,9:30:00,12/28/2015,9:35:00,12/28/2015,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,69,,STREET,,,1013014,175751,40.64903405,-73.89634466,(40.64903405 / -73.896344656)
208118816,12/25/2015,19:50:00,12/25/2015,19:50:00,12/25/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,67,,STREET,,,999102,175766,40.64910948,-73.94647926,(40.649109479 / -73.946479259)
981678676,12/28/2015,20:20:00,12/28/2015,20:30:00,12/29/2015,105,ROBBERY,380,ROBBERY CAR JACKING,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,67,,STREET,,,999371,175788,40.64916941,-73.94550982,(40.649169409 / -73.945509815)
423084564,12/26/2015,12:30:00,12/28/2015,18:00:00,12/28/2015,365,ADMINISTRATIVE CODE,878,ADM.CODE UNCLASSIFIED MISDEMEA,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,67,,RESIDENCE - APT. HOUSE,,,1003925,175808,40.64921536,-73.92909849,(40.649215359 / -73.929098488)
941931798,12/24/2015,19:00:00,12/24/2015,19:30:00,12/24/2015,341,PETIT LARCENY,338,LARCENY PETIT FROM BUILDING UN,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,67,INSIDE,RESIDENCE - APT. HOUSE,,,1006332,175813,40.64922341,-73.92042435,(40.649223409 / -73.920424351)
400435024,12/23/2015,22:30:00,12/24/2015,5:45:00,12/24/2015,121,CRIMINAL MISCHIEF & RELATED OF,267,MISCHIEF  CRIMINAL 3 & 2  OF M,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,67,FRONT OF,STREET,,,1007364,175837,40.64928665,-73.91670524,(40.64928665 / -73.916705244)
635905570,12/23/2015,23:30:00,12/23/2015,23:35:00,12/24/2015,355,OFFENSES AGAINST THE PERSON,115,RECKLESS ENDANGERMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,67,INSIDE,RESIDENCE - APT. HOUSE,,,1000034,175843,40.64931922,-73.94312043,(40.649319216 / -73.94312043)
233116702,12/28/2015,14:00:00,12/28/2015,14:06:00,12/28/2015,235,DANGEROUS DRUGS,567,MARIJUANA  POSSESSION 4 & 5,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,70,INSIDE,RESIDENCE - APT. HOUSE,,,995108,175859,40.64937054,-73.96087229,(40.649370541 / -73.960872294)
637544137,12/28/2015,19:30:00,12/28/2015,19:45:00,12/28/2015,344,ASSAULT 3 & RELATED OFFENSES,113,MENACING UNCLASSIFIED,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,72,,STREET,,,983615,175862,40.64938541,-74.0022898,(40.649385408 / -74.002289803)
668236158,12/30/2015,11:00:00,12/30/2015,11:15:00,12/30/2015,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,67,INSIDE,RESIDENCE - APT. HOUSE,,,1004722,175874,40.64939471,-73.92622613,(40.649394708 / -73.926226134)
535402861,12/27/2015,16:00:00,12/27/2015,16:15:00,12/28/2015,341,PETIT LARCENY,333,LARCENY PETIT FROM STORE-SHOPL,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,70,INSIDE,CHAIN STORE,,,995771,175895,40.64946852,-73.95848297,(40.649468516 / -73.958482969)
731684492,12/27/2015,21:30:00,12/28/2015,6:50:00,12/28/2015,351,CRIMINAL MISCHIEF & RELATED OF,254,MISCHIEF  CRIMINAL 4  OF MOTOR,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,67,FRONT OF,PARKING LOT/GARAGE (PRIVATE),,,1000817,175906,40.64949071,-73.94029857,(40.649490707 / -73.940298568)
523823148,12/29/2015,14:20:00,12/29/2015,15:00:00,12/29/2015,341,PETIT LARCENY,339,LARCENY PETIT FROM OPEN AREAS ,COMPLETED,MISDEMEANOR,N.Y. TRANSIT POLICE,BROOKLYN,72,,TRANSIT - NYC SUBWAY,,,991053,175946,40.64961338,-73.97548527,(40.64961338 / -73.975485273)
506208347,12/24/2015,14:45:00,12/24/2015,14:51:00,12/24/2015,347,INTOXICATED & IMPAIRED DRIVING,905,INTOXICATED DRIVING ALCOHOL,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,70,FRONT OF,STREET,,,994620,175951,40.64962365,-73.96263077,(40.649623646 / -73.962630766)
453471303,12/24/2015,1:39:00,12/24/2015,1:39:00,12/24/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,70,FRONT OF,STREET,,,994620,175951,40.64962365,-73.96263077,(40.649623646 / -73.962630766)
818402062,12/30/2015,18:30:00,,,12/30/2015,578,HARRASSMENT 2,637,HARASSMENT SUBD 1 CIVILIAN,COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,72,INSIDE,RESIDENCE - APT. HOUSE,,,982214,175974,40.64969261,-74.00733864,(40.649692613 / -74.007338643)
863546761,12/29/2015,18:30:00,12/29/2015,19:30:00,12/30/2015,578,HARRASSMENT 2,638,HARASSMENT SUBD 3 4 5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,72,INSIDE,RESIDENCE - APT. HOUSE,,,982214,175974,40.64969261,-74.00733864,(40.649692613 / -74.007338643)
433096003,12/28/2015,18:30:00,12/28/2015,20:00:00,12/28/2015,351,CRIMINAL MISCHIEF & RELATED OF,259,CRIMINAL MISCHIEF UNCLASSIFIED 4,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,67,INSIDE,RESIDENCE - APT. HOUSE,,,1001878,175994,40.6497302,-73.93647479,(40.6497302 / -73.93647479)
560387066,12/26/2015,22:34:00,12/26/2015,23:50:00,12/27/2015,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,67,INSIDE,RESIDENCE-HOUSE,,,1001878,175994,40.6497302,-73.93647479,(40.6497302 / -73.93647479)
476676653,12/25/2015,13:00:00,12/25/2015,13:00:00,12/25/2015,578,HARRASSMENT 2,637,HARASSMENT SUBD 1 CIVILIAN,COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,105,INSIDE,RESIDENCE-HOUSE,,,1057378,176126,40.64980813,-73.73646678,(40.649808131 / -73.736466776)
162195470,12/22/2015,10:00:00,12/29/2015,16:00:00,12/30/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BROOKLYN,75,INSIDE,RESIDENCE - PUBLIC HOUSING,,VANDALIA AVENUE,1015691,176047,40.64983741,-73.88669618,(40.649837407 / -73.886696184)
314171286,12/24/2015,2:30:00,12/24/2015,2:30:00,12/24/2015,353,UNAUTHORIZED USE OF A VEHICLE,462,UNAUTHORIZED USE VEHICLE 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,67,,STREET,,,1002810,176070,40.6499369,-73.9331159,(40.649936899 / -73.9331159)
257222009,12/28/2015,5:00:00,12/28/2015,6:00:00,12/28/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,72,,STREET,,,980837,176070,40.64995569,-74.01230103,(40.649955687 / -74.012301034)
438511108,12/27/2015,4:00:00,12/27/2015,5:00:00,12/27/2015,106,FELONY ASSAULT,109,ASSAULT 2 1 UNCLASSIFIED,ATTEMPTED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,FRONT OF,PARKING LOT/GARAGE (PRIVATE),,,1014434,176101,40.64999,-73.89122584,(40.649989998 / -73.891225842)
403538959,12/24/2015,19:30:00,12/24/2015,19:35:00,12/24/2015,344,ASSAULT 3 & RELATED OFFENSES,113,MENACING UNCLASSIFIED,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,72,FRONT OF,STREET,,,983310,176104,40.65004962,-74.00338897,(40.650049618 / -74.003388971)
138248768,12/23/2015,22:30:00,12/23/2015,22:45:00,12/23/2015,105,ROBBERY,384,ROBBERY POCKETBOOK/CARRIED BAG,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,70,FRONT OF,RESIDENCE - APT. HOUSE,,,994193,176107,40.65005232,-73.96416933,(40.650052322 / -73.964169327)
472873826,12/23/2015,16:40:00,12/23/2015,16:45:00,12/23/2015,105,ROBBERY,386,ROBBERY PERSONAL ELECTRONIC DEVICE,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,67,FRONT OF,STREET,,,999344,176124,40.6500917,-73.94560636,(40.650091702 / -73.945606363)
698377455,12/24/2015,17:40:00,,,12/24/2015,578,HARRASSMENT 2,638,HARASSMENT SUBD 3 4 5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,69,,STREET,,,1011240,176193,40.65025283,-73.90273584,(40.650252828 / -73.902735842)
595328171,12/25/2015,5:05:00,12/25/2015,5:13:00,12/25/2015,105,ROBBERY,397,ROBBERY OPEN AREA UNCLASSIFIED,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,72,,STREET,,,981892,176231,40.65039794,-74.00849914,(40.650397941 / -74.008499136)
366085685,12/27/2015,12:15:00,12/27/2015,12:20:00,12/27/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,67,INSIDE,RESIDENCE - APT. HOUSE,,,1000919,176238,40.65040178,-73.93993017,(40.650401783 / -73.939930168)
193849309,12/27/2015,12:15:00,12/27/2015,12:20:00,12/27/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,67,INSIDE,RESIDENCE - APT. HOUSE,,,1000919,176238,40.65040178,-73.93993017,(40.650401783 / -73.939930168)
940141475,12/17/2004,15:02:00,,,12/31/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,70,OUTSIDE,,,,996108,176259,40.65046717,-73.95726788,(40.650467172 / -73.957267875)
483932446,12/28/2015,18:30:00,,,12/28/2015,341,PETIT LARCENY,333,LARCENY PETIT FROM STORE-SHOPL,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,70,INSIDE,CHAIN STORE,,,996108,176259,40.65046717,-73.95726788,(40.650467172 / -73.957267875)
568536349,12/28/2015,16:25:00,12/28/2015,16:30:00,12/28/2015,341,PETIT LARCENY,333,LARCENY PETIT FROM STORE-SHOPL,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,70,INSIDE,COMMERCIAL BUILDING,,,996108,176259,40.65046717,-73.95726788,(40.650467172 / -73.957267875)
646105491,12/29/2015,16:55:00,12/29/2015,17:05:00,12/29/2015,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,67,INSIDE,RESIDENCE - APT. HOUSE,,,1001986,176318,40.65061929,-73.93608474,(40.650619294 / -73.936084735)
252050147,12/25/2015,20:10:00,12/25/2015,20:15:00,12/25/2015,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,67,,STREET,,,997439,176336,40.65067664,-73.9524711,(40.650676639 / -73.952471101)
980788876,12/25/2015,17:40:00,12/25/2015,17:45:00,12/25/2015,351,CRIMINAL MISCHIEF & RELATED OF,254,MISCHIEF  CRIMINAL 4  OF MOTOR,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,67,,STREET,,,997439,176336,40.65067664,-73.9524711,(40.650676639 / -73.952471101)
227836465,12/24/2015,1:30:00,12/24/2015,1:35:00,12/24/2015,347,INTOXICATED & IMPAIRED DRIVING,905,INTOXICATED DRIVING ALCOHOL,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,67,,STREET,,,997439,176336,40.65067664,-73.9524711,(40.650676639 / -73.952471101)
620999147,12/23/2015,18:40:00,12/23/2015,19:28:00,12/23/2015,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,69,REAR OF,RESIDENCE - PUBLIC HOUSING,,BREUKELEN,1014211,176369,40.65072636,-73.89202829,(40.650726357 / -73.892028287)
317124372,12/23/2015,17:10:00,12/23/2015,17:15:00,12/23/2015,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BROOKLYN,69,FRONT OF,RESIDENCE - PUBLIC HOUSING,,BREUKELEN,1014211,176369,40.65072636,-73.89202829,(40.650726357 / -73.892028287)
666224325,12/28/2015,19:00:00,12/28/2015,19:05:00,12/28/2015,351,CRIMINAL MISCHIEF & RELATED OF,259,CRIMINAL MISCHIEF UNCLASSIFIED 4,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,67,INSIDE,DEPARTMENT STORE,,,997992,176370,40.65076912,-73.95047814,(40.65076912 / -73.950478137)
886128737,12/20/2015,10:17:00,12/26/2015,10:20:00,12/26/2015,578,HARRASSMENT 2,637,HARASSMENT SUBD 1 CIVILIAN,COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,67,FRONT OF,STREET,,,997992,176370,40.65076912,-73.95047814,(40.65076912 / -73.950478137)
464739969,12/30/2015,12:00:00,,,12/30/2015,578,HARRASSMENT 2,637,HARASSMENT SUBD 1 CIVILIAN,COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,67,,STREET,,,998243,176387,40.65081539,-73.94957355,(40.650815388 / -73.949573551)
330701988,12/23/2015,16:30:00,12/23/2015,16:31:00,12/24/2015,109,GRAND LARCENY,415,LARCENY GRAND FROM PERSON PICK,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,67,,STREET,,,998243,176387,40.65081539,-73.94957355,(40.650815388 / -73.949573551)
